rowname,Estimate,Std..Error,z.value,Pr...z..,species
log10(previous_checklists + 1),-0.07297072437276599,0.06968498977864823,-1.047151253154442,0.2950298238319111,American Tree Sparrow
MSID_prop,0.19822643988258415,0.3024769672275317,0.6553439149417041,0.5122463525444776,American Tree Sparrow
occur,8.106808500601941,1.8599493903546527,4.358617789624988,1.3088647048730663e-5,American Tree Sparrow
log10(previous_checklists + 1):MSID_prop,-0.06996324308132122,0.1277030051473385,-0.5478590186707077,0.5837887101670077,American Tree Sparrow
log10(previous_checklists + 1):occur,-0.8545629564088304,0.7348914931753722,-1.1628423574701798,0.24489346804641135,American Tree Sparrow
MSID_prop:occur,-6.5576007059797,3.165773485018926,-2.071405530753094,0.03832091447778958,American Tree Sparrow
log10(previous_checklists + 1):MSID_prop:occur,2.2370117336322592,1.3620321365290784,1.6424074540068685,0.10050559118785936,American Tree Sparrow
(Intercept),-2.5440488631343006,0.1833639405320642,-13.874313868649827,9.065642974422547e-44,American Tree Sparrow
log10(previous_checklists + 1),-0.08766531262458996,0.07573971997477837,-1.1574549345281824,0.24708654109228365,American Tree Sparrow
log10(MSID_total + 1),-0.2165029892489267,0.13697226046764918,-1.5806338342504138,0.1139617850153712,American Tree Sparrow
occur,6.371896348469007,1.903324860535065,3.3477713030437335,8.146420695636891e-4,American Tree Sparrow
log10(previous_checklists + 1):log10(MSID_total + 1),-0.009576195660671012,0.05285549123735723,-0.18117693046626618,0.8562287017514347,American Tree Sparrow
log10(previous_checklists + 1):occur,-0.7722262632985113,0.7982929677493028,-0.9673469446633313,0.3333706231523991,American Tree Sparrow
log10(MSID_total + 1):occur,-1.7991587318075843,1.4645013085670717,-1.2285128878225142,0.21925449440544909,American Tree Sparrow
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.8977256384165037,0.5682689595885466,1.5797548383893767,0.11416302171277082,American Tree Sparrow
(Intercept),-2.487759654359153,0.09790877030345667,-25.40895618082666,2.0079615984894136e-142,American Wigeon
log10(previous_checklists + 1),-0.2522254357195522,0.035810780007005216,-7.043282376709262,1.8776316463579707e-12,American Wigeon
MSID_prop,-0.9571240440116515,0.20118810806208845,-4.757358937518685,1.961422279509269e-6,American Wigeon
occur,5.287749019446344,3.781663801618578,1.3982599450493591,0.16203502143636836,American Wigeon
log10(previous_checklists + 1):MSID_prop,0.20514617782610842,0.078912493601076,2.5996666492783493,0.009331435757974392,American Wigeon
log10(previous_checklists + 1):occur,5.917862032908048,1.3948477333548277,4.242658099084881,2.2088782561772087e-5,American Wigeon
MSID_prop:occur,2.621188938865054,7.741250814848284,0.33860018252314245,0.7349109450819344,American Wigeon
log10(previous_checklists + 1):MSID_prop:occur,-5.137461461475982,3.077039884585774,-1.6696115923656862,0.09499623534846341,American Wigeon
(Intercept),-2.1658591151930993,0.09157328458331748,-23.651648240513897,1.1351108653832325e-123,American Wigeon
log10(previous_checklists + 1),-0.28989565509590187,0.03571313234142184,-8.117340487652122,4.765104936540898e-16,American Wigeon
log10(MSID_total + 1),-0.6586710109301274,0.07456446305228626,-8.833578141215241,1.0137945668757594e-18,American Wigeon
occur,2.1954131146648024,3.486813751467787,0.6296330320885752,0.5289347065924828,American Wigeon
log10(previous_checklists + 1):log10(MSID_total + 1),0.13314576860286112,0.027112263125938143,4.910905739752922,9.065666230595838e-7,American Wigeon
log10(previous_checklists + 1):occur,6.341944171962236,1.3212996707594271,4.799777304354549,1.5884215753681338e-6,American Wigeon
log10(MSID_total + 1):occur,1.58387288301331,3.2327515279761525,0.48994575342599417,0.6241722855628162,American Wigeon
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-1.6249858927586471,1.1804725567411067,-1.3765554171328593,0.16864974272128944,American Wigeon
(Intercept),-2.2955432960564885,0.06479841228311148,-35.42591886398395,6.814185784751629e-275,Bald Eagle
log10(previous_checklists + 1),-0.09514835431573371,0.025554089153921742,-3.7234101259731833,1.9654984835505127e-4,Bald Eagle
MSID_prop,-0.2864636941059754,0.1176837374606213,-2.434182498680672,0.014925467674926614,Bald Eagle
occur,3.6473432991105366,0.3757611975458811,9.706545867246417,2.827570836632526e-22,Bald Eagle
log10(previous_checklists + 1):MSID_prop,0.01682960182025531,0.0502571857106415,0.3348695630740779,0.7377234829677064,Bald Eagle
log10(previous_checklists + 1):occur,0.5816261654494361,0.15233337835711733,3.818113743174011,1.3447592606544354e-4,Bald Eagle
MSID_prop:occur,0.47149883265477094,0.6697411783878204,0.7040015574221491,0.4814318037143232,Bald Eagle
log10(previous_checklists + 1):MSID_prop:occur,-0.29980097753017515,0.2930225562545727,-1.023132762754665,0.30624507815524177,Bald Eagle
(Intercept),-2.1212822773281146,0.06761471790798618,-31.373084780370924,4.713358211050628e-216,Bald Eagle
log10(previous_checklists + 1),-0.09916788587961287,0.02752634128910065,-3.6026540846123805,3.149845730218487e-4,Bald Eagle
log10(MSID_total + 1),-0.31755533433270505,0.057469885071348134,-5.5255954303451995,3.283700289860894e-8,Bald Eagle
occur,3.2745164240635276,0.3947941990315346,8.294236420130307,1.0928491037084758e-16,Bald Eagle
log10(previous_checklists + 1):log10(MSID_total + 1),0.03689443333124649,0.021837605962339312,1.689490752551991,0.09112542253334047,Bald Eagle
log10(previous_checklists + 1):occur,0.5694528946473982,0.16390829431796383,3.474216463644744,5.123475275438441e-4,Bald Eagle
log10(MSID_total + 1):occur,0.48554146391113157,0.3533814097263688,1.3739870025621814,0.16944571752443524,Bald Eagle
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.128976501022429,0.13615681568372912,-0.94726437582104694,0.34350407886318557,Bald Eagle
(Intercept),-1.3410605318854376,0.21415618775355932,-6.262067633687362,3.7990608785708847e-10,Baltimore Oriole
log10(previous_checklists + 1),-0.21207366220124454,0.08847737558360598,-2.3969253247215416,0.016533292803403953,Baltimore Oriole
MSID_prop,-0.6974627108064665,0.3839352518046978,-1.8166154515065356,0.06927601583823065,Baltimore Oriole
occur,0.09703569547972833,0.5685939712423996,0.17065902979537687,0.8644918796259605,Baltimore Oriole
log10(previous_checklists + 1):MSID_prop,0.25528213134085653,0.17170427571366548,1.4867546558162927,0.13707962151078457,Baltimore Oriole
log10(previous_checklists + 1):occur,0.6138437742613184,0.23584626498536568,2.60272840996404,0.009248518599181946,Baltimore Oriole
MSID_prop:occur,1.7845567073772224,1.0045335266766582,1.7765028841607196,0.07565006696520012,Baltimore Oriole
log10(previous_checklists + 1):MSID_prop:occur,-0.5984648470252826,0.4510281314177611,-1.3268902876281112,0.18454497763235161,Baltimore Oriole
(Intercept),-1.2337281792763686,0.22221217362052523,-5.552027862268352,2.823745729177182e-8,Baltimore Oriole
log10(previous_checklists + 1),-0.2652839241147924,0.09434998081160059,-2.811700880411573,0.004928030797841452,Baltimore Oriole
log10(MSID_total + 1),-0.4669139070680186,0.20583357901032234,-2.2684049381690214,0.02330453707338976,Baltimore Oriole
occur,0.1945314896817394,0.5908195512732591,0.3292570282457814,0.7419614213564814,Baltimore Oriole
log10(previous_checklists + 1):log10(MSID_total + 1),0.16483426757808123,0.08052804844827342,2.046917449936233,0.04066619045400183,Baltimore Oriole
log10(previous_checklists + 1):occur,0.757567911744517,0.2518445922450293,3.008076945354657,0.0026290656314568337,Baltimore Oriole
log10(MSID_total + 1):occur,0.8097365099667416,0.5433017385934263,1.490399261491594,0.13611928659367956,Baltimore Oriole
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.38880668748701375,0.2125537070278446,-1.8292162151567648,0.06736722424642129,Baltimore Oriole
(Intercept),-2.6340714043081968,0.08761212937811301,-30.065145351509198,1.384175643821239e-198,Bank Swallow
log10(previous_checklists + 1),-0.13857973846386376,0.03242307154161816,-4.274108894525407,1.9190323527433895e-5,Bank Swallow
MSID_prop,-0.3533596224325264,0.16261459434988076,-2.172988370725444,0.029781192559297783,Bank Swallow
occur,0.7179728270075975,1.3314493518720134,0.5392415610838895,0.5897201862871326,Bank Swallow
log10(previous_checklists + 1):MSID_prop,-0.05037356555557813,0.06540256468925289,-0.7702078014053115,0.44117663693355424,Bank Swallow
log10(previous_checklists + 1):occur,1.270184571540475,0.5169427440146421,2.457108811850346,0.014006025665955508,Bank Swallow
MSID_prop:occur,1.9968304583056766,2.3034152105074086,0.8668999185195986,0.38599684817795205,Bank Swallow
log10(previous_checklists + 1):MSID_prop:occur,-0.773466994172996,0.9859601163089502,-0.784481016401104,0.4327579166889547,Bank Swallow
(Intercept),-2.3972763157981323,0.0801171728141031,-29.92212819791536,1.0143995361729427e-196,Bank Swallow
log10(previous_checklists + 1),-0.11625568229589006,0.03152333815388497,-3.687924220727321,2.2609095698339305e-4,Bank Swallow
log10(MSID_total + 1),-0.42235860391760516,0.06416402159980741,-6.582483351057173,4.626546263991682e-11,Bank Swallow
occur,0.9257820416694812,1.1683324733950595,0.7923960539924474,0.4281297795538322,Bank Swallow
log10(previous_checklists + 1):log10(MSID_total + 1),0.006654036663403794,0.023849990672756245,0.2789953570507965,0.7802483878917237,Bank Swallow
log10(previous_checklists + 1):occur,0.8035836989485635,0.4827146106104336,1.6647179954473799,0.09596903103394766,Bank Swallow
log10(MSID_total + 1):occur,0.5463059590198927,0.9824297567252355,0.5560763558719066,0.5781586578071858,Bank Swallow
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.033311724588061524,0.37816376187385375,0.08808809290186168,0.9298066600775644,Bank Swallow
(Intercept),-1.9625795654254103,0.13655635495042207,-14.37193872184082,7.762736885200268e-47,Barn Swallow
log10(previous_checklists + 1),0.036861506068585695,0.05361692416063599,0.6874975885999883,0.491769219816156,Barn Swallow
MSID_prop,-0.22273536612678851,0.23446452903602372,-0.9499746807866485,0.3421251179225971,Barn Swallow
occur,1.5642486633240988,0.4279078260338901,3.6555738599653727,2.566073123778193e-4,Barn Swallow
log10(previous_checklists + 1):MSID_prop,-0.024420297953474744,0.09791500782101348,-0.24940301284675911,0.8030490548565554,Barn Swallow
log10(previous_checklists + 1):occur,0.20555050428891847,0.16970642119895774,1.2112122973115933,0.22581405091932036,Barn Swallow
MSID_prop:occur,0.701706518959349,0.7255397468105337,0.9671510376158503,0.33346853461632603,Barn Swallow
log10(previous_checklists + 1):MSID_prop:occur,-0.14481455932350812,0.3071887430569478,-0.4714188348257991,0.6373416683556994,Barn Swallow
(Intercept),-1.8156720046794388,0.14342264535173838,-12.65959082142555,9.90140748292138e-37,Barn Swallow
log10(previous_checklists + 1),0.04536260894081832,0.056757980710508416,0.799228731765288,0.4241577947953499,Barn Swallow
log10(MSID_total + 1),-0.27418354846934845,0.12041104408979231,-2.2770631260774192,0.02278245625598983,Barn Swallow
occur,1.3922573190778718,0.44662886057778467,3.1172578441902923,0.0018254184166128615,Barn Swallow
log10(previous_checklists + 1):log10(MSID_total + 1),0.0034505809471114587,0.04553808714032488,0.07577351539774935,0.9395992871826546,Barn Swallow
log10(previous_checklists + 1):occur,0.2208098314717865,0.17920101339736497,1.232190752081056,0.21787783704864844,Barn Swallow
log10(MSID_total + 1):occur,0.49614516013280535,0.3736603136732456,1.327797312097396,0.18424507516290106,Barn Swallow
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.0862190340939135,0.14223132046203266,-0.6061888043634446,0.5443893862946101,Barn Swallow
(Intercept),-2.392278753966973,0.09206376289657327,-25.98502036740035,7.313704901557218e-149,Belted Kingfisher
log10(previous_checklists + 1),-0.05449363993102393,0.03601554596297654,-1.5130588326230734,0.13026471535988804,Belted Kingfisher
MSID_prop,0.07268910533227395,0.1586670297854027,0.45812356499384926,0.6468636697696275,Belted Kingfisher
occur,2.0072980433485377,0.5619515096623195,3.57201290295445,3.54247953399272e-4,Belted Kingfisher
log10(previous_checklists + 1):MSID_prop,-0.05547172911096196,0.06723996136788692,-0.8249815731966595,0.40938205228033703,Belted Kingfisher
log10(previous_checklists + 1):occur,0.07136586748968148,0.2261569590762068,0.31555901609746057,0.7523372496573966,Belted Kingfisher
MSID_prop:occur,-1.105575669931261,0.9505217961629665,-1.1631250060695195,0.24477878782701307,Belted Kingfisher
log10(previous_checklists + 1):MSID_prop:occur,0.5184554950952962,0.41358340228578144,1.2535693942984911,0.2099985613819599,Belted Kingfisher
(Intercept),-2.2133425133267064,0.09252854953674504,-23.920644216385792,1.867944375514011e-126,Belted Kingfisher
log10(previous_checklists + 1),-0.06122757922636396,0.03772605145976206,-1.6229522268363605,0.10459961772013128,Belted Kingfisher
log10(MSID_total + 1),-0.14668812624098873,0.07762193539872274,-1.8897767169485247,0.058787828744836575,Belted Kingfisher
occur,2.0751961270198964,0.5682553286212026,3.651872710204212,2.603349234707853e-4,Belted Kingfisher
log10(previous_checklists + 1):log10(MSID_total + 1),-0.007878044630805662,0.029776119309841476,-0.26457593579704136,0.7913361601335838,Belted Kingfisher
log10(previous_checklists + 1):occur,0.07432131107362608,0.23757340593919551,0.31283514575132143,0.7544059121429403,Belted Kingfisher
log10(MSID_total + 1):occur,-0.6143539725009061,0.4939476677066229,-1.2437632823601017,0.21358669769178237,Belted Kingfisher
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.23455201407213144,0.19239887559280133,1.21909243673827,0.22280911020019328,Belted Kingfisher
(Intercept),-2.7769108856450715,0.1239049031148689,-22.4116303377492,3.0313426275333325e-111,Black-and-white Warbler
log10(previous_checklists + 1),-0.08502470255609022,0.049168086070067396,-1.7292660616263373,0.0837614877797479,Black-and-white Warbler
MSID_prop,-0.4052031390258975,0.24783446832442915,-1.6349749159808715,0.10205430613190895,Black-and-white Warbler
occur,8.222240679882672,1.9142996287656406,4.295169134616849,1.745602009827478e-5,Black-and-white Warbler
log10(previous_checklists + 1):MSID_prop,0.05305844243823386,0.10175586698807368,0.5214288277299293,0.602068073770686,Black-and-white Warbler
log10(previous_checklists + 1):occur,-0.5544208272122424,0.8060656270452274,-0.6878110275518974,0.4915717908150089,Black-and-white Warbler
MSID_prop:occur,2.0957043869266077,4.158696522123444,0.5039329933737349,0.6143084645525556,Black-and-white Warbler
log10(previous_checklists + 1):MSID_prop:occur,-0.035959977413992164,1.7547107404763485,-0.020493393346546776,0.9836497823168178,Black-and-white Warbler
(Intercept),-2.457845150814543,0.12143528145401442,-20.23995927201181,4.3552902658575826e-91,Black-and-white Warbler
log10(previous_checklists + 1),-0.07933369250831648,0.049087688080706494,-1.6161627408054267,0.10605913213318571,Black-and-white Warbler
log10(MSID_total + 1),-0.47313715743933726,0.10773377589177349,-4.391725376029132,1.1245468449523614e-5,Black-and-white Warbler
